2022-08-11 11:26:05.821 [background-preinit] INFO  org.hibernate.validator.internal.util.Version:21 - HV000001: Hibernate Validator 6.1.6.Final
2022-08-11 12:21:10.327 [redisContainer-464] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:21:17.377 [redisContainer-465] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:21:24.415 [redisContainer-466] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:21:31.464 [redisContainer-467] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:21:38.510 [redisContainer-468] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:21:45.564 [redisContainer-469] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:21:52.610 [redisContainer-470] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:21:59.661 [redisContainer-471] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:22:06.692 [redisContainer-472] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:22:13.724 [redisContainer-473] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:22:20.757 [redisContainer-474] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:22:27.792 [redisContainer-475] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:22:34.837 [redisContainer-476] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:22:41.879 [redisContainer-477] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:22:48.923 [redisContainer-478] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:22:55.978 [redisContainer-479] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:23:03.026 [redisContainer-480] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:23:10.073 [redisContainer-481] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:23:17.128 [redisContainer-482] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:23:24.173 [redisContainer-483] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:23:31.223 [redisContainer-484] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:23:38.271 [redisContainer-485] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:23:45.312 [redisContainer-486] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:23:52.355 [redisContainer-487] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:23:59.402 [redisContainer-488] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:24:06.438 [redisContainer-489] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:24:13.486 [redisContainer-490] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:24:20.533 [redisContainer-491] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:24:27.575 [redisContainer-492] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:24:34.618 [redisContainer-493] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:24:41.664 [redisContainer-494] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:24:48.706 [redisContainer-495] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:24:55.746 [redisContainer-496] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:25:02.787 [redisContainer-497] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:25:09.842 [redisContainer-498] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:25:16.887 [redisContainer-499] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:25:23.921 [redisContainer-500] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:25:30.954 [redisContainer-501] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:25:37.998 [redisContainer-502] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:25:45.043 [redisContainer-503] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:25:52.086 [redisContainer-504] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:25:59.125 [redisContainer-505] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:26:06.168 [redisContainer-506] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:26:13.205 [redisContainer-507] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:26:20.242 [redisContainer-508] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:26:27.274 [redisContainer-509] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:26:34.330 [redisContainer-510] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:26:41.363 [redisContainer-511] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:26:48.401 [redisContainer-512] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:26:55.456 [redisContainer-513] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:27:02.505 [redisContainer-514] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:27:09.554 [redisContainer-515] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:27:16.594 [redisContainer-516] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:27:23.641 [redisContainer-517] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:27:30.672 [redisContainer-518] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:27:37.725 [redisContainer-519] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:27:44.768 [redisContainer-520] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:27:51.820 [redisContainer-521] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:27:58.861 [redisContainer-522] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:28:05.905 [redisContainer-523] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:28:12.953 [redisContainer-524] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:28:19.999 [redisContainer-525] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:28:27.043 [redisContainer-526] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:28:34.103 [redisContainer-527] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:28:41.146 [redisContainer-528] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:28:48.180 [redisContainer-529] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:28:55.223 [redisContainer-530] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:29:02.260 [redisContainer-531] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:29:09.306 [redisContainer-532] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:29:16.352 [redisContainer-533] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:29:23.393 [redisContainer-534] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:29:30.441 [redisContainer-535] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:29:37.474 [redisContainer-536] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:29:44.523 [redisContainer-537] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:29:51.562 [redisContainer-538] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:29:58.602 [redisContainer-539] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:30:05.639 [redisContainer-540] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:30:12.687 [redisContainer-541] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:30:19.725 [redisContainer-542] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:30:26.771 [redisContainer-543] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:30:33.807 [redisContainer-544] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:30:40.831 [redisContainer-545] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:30:47.864 [redisContainer-546] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:30:54.910 [redisContainer-547] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:31:01.956 [redisContainer-548] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:31:09.001 [redisContainer-549] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:31:16.048 [redisContainer-550] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:31:23.099 [redisContainer-551] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:31:30.130 [redisContainer-552] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:31:37.187 [redisContainer-553] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:31:44.225 [redisContainer-554] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:31:51.269 [redisContainer-555] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:31:58.319 [redisContainer-556] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:32:05.368 [redisContainer-557] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:32:12.401 [redisContainer-558] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:32:19.447 [redisContainer-559] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:32:26.485 [redisContainer-560] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:32:33.524 [redisContainer-561] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:32:40.567 [redisContainer-562] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:32:47.612 [redisContainer-563] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:32:54.655 [redisContainer-564] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:33:01.709 [redisContainer-565] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:33:08.756 [redisContainer-566] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:33:15.793 [redisContainer-567] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:33:22.831 [redisContainer-568] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:33:29.870 [redisContainer-569] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:33:36.915 [redisContainer-570] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:33:43.959 [redisContainer-571] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:33:51.008 [redisContainer-572] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:33:58.050 [redisContainer-573] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:34:05.093 [redisContainer-574] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:34:12.129 [redisContainer-575] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:34:19.160 [redisContainer-576] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:34:26.198 [redisContainer-577] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:34:33.249 [redisContainer-578] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:34:40.301 [redisContainer-579] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:34:47.344 [redisContainer-580] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:34:54.379 [redisContainer-581] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:35:01.428 [redisContainer-582] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:35:08.467 [redisContainer-583] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:35:15.513 [redisContainer-584] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:35:22.556 [redisContainer-585] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:35:29.589 [redisContainer-586] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:35:36.644 [redisContainer-587] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:35:43.685 [redisContainer-588] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:35:50.724 [redisContainer-589] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:35:57.753 [redisContainer-590] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:36:04.802 [redisContainer-591] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:36:11.851 [redisContainer-592] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:36:18.891 [redisContainer-593] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:36:25.935 [redisContainer-594] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:36:32.985 [redisContainer-595] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:36:40.028 [redisContainer-596] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:36:47.066 [redisContainer-597] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:36:54.123 [redisContainer-598] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:37:01.165 [redisContainer-599] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:37:08.219 [redisContainer-600] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:37:15.267 [redisContainer-601] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:37:22.312 [redisContainer-602] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:37:29.353 [redisContainer-603] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:37:36.400 [redisContainer-604] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:37:43.443 [redisContainer-605] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:37:50.481 [redisContainer-606] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:37:57.524 [redisContainer-607] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:38:04.561 [redisContainer-608] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:38:11.596 [redisContainer-609] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:38:18.637 [redisContainer-610] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:38:25.673 [redisContainer-611] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:38:32.706 [redisContainer-612] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:38:39.745 [redisContainer-613] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:38:46.780 [redisContainer-614] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:38:53.815 [redisContainer-615] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:39:00.856 [redisContainer-616] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:39:07.905 [redisContainer-617] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:39:14.954 [redisContainer-618] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:39:22.003 [redisContainer-619] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:39:29.049 [redisContainer-620] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:39:36.101 [redisContainer-621] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:39:43.157 [redisContainer-622] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:39:50.184 [redisContainer-623] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:39:57.221 [redisContainer-624] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:40:04.272 [redisContainer-625] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:40:11.313 [redisContainer-626] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:40:18.350 [redisContainer-627] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:40:25.397 [redisContainer-628] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:40:32.432 [redisContainer-629] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:40:39.473 [redisContainer-630] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:40:46.519 [redisContainer-631] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:40:53.554 [redisContainer-632] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:41:00.605 [redisContainer-633] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:41:07.641 [redisContainer-634] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
